created_at,text,entities
2021-02-14 18:16:43+00:00,All of these favorites and more are streaming on #DisneyPlus❣️,"{'hashtags': [{'text': 'DisneyPlus', 'indices': [49, 60]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
2021-02-14 18:16:43+00:00,What our favorite #ValentinesDay heart candies should really say❣️ (5/5) https://t.co/0aL7QTvPzq,"{'hashtags': [{'text': 'ValentinesDay', 'indices': [18, 32]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1361016330904764416, 'id_str': '1361016330904764416', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EuNNJFkVgAA0tMU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuNNJFkVgAA0tMU.jpg', 'url': 'https://t.co/0aL7QTvPzq', 'display_url': 'pic.twitter.com/0aL7QTvPzq', 'expanded_url': 'https://twitter.com/disneyplus/status/1361016537100865536/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 960, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-14 18:16:42+00:00,What our favorite #ValentinesDay heart candies should really say❣️ (4/5) https://t.co/6yDU6Ozi8y,"{'hashtags': [{'text': 'ValentinesDay', 'indices': [18, 32]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1361016223417307139, 'id_str': '1361016223417307139', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EuNNC1JVEAMUv8b.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuNNC1JVEAMUv8b.jpg', 'url': 'https://t.co/6yDU6Ozi8y', 'display_url': 'pic.twitter.com/6yDU6Ozi8y', 'expanded_url': 'https://twitter.com/disneyplus/status/1361016531182739459/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 960, 'resize': 'fit'}}}]}"
2021-02-14 18:16:40+00:00,What our favorite #ValentinesDay heart candies should really say❣️ (3/5) https://t.co/doTfJwfLlu,"{'hashtags': [{'text': 'ValentinesDay', 'indices': [18, 32]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1361016115158151173, 'id_str': '1361016115158151173', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EuNM8h2VcAUnRpD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuNM8h2VcAUnRpD.jpg', 'url': 'https://t.co/doTfJwfLlu', 'display_url': 'pic.twitter.com/doTfJwfLlu', 'expanded_url': 'https://twitter.com/disneyplus/status/1361016524295737346/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1200, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 960, 'resize': 'fit'}}}]}"
2021-02-14 18:16:38+00:00,What our favorite #ValentinesDay heart candies should really say❣️ (2/5) https://t.co/oQjKQcCTDy,"{'hashtags': [{'text': 'ValentinesDay', 'indices': [18, 32]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1361016001161125891, 'id_str': '1361016001161125891', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EuNM15LU4AMdk7J.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuNM15LU4AMdk7J.jpg', 'url': 'https://t.co/oQjKQcCTDy', 'display_url': 'pic.twitter.com/oQjKQcCTDy', 'expanded_url': 'https://twitter.com/disneyplus/status/1361016517752668162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1200, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 960, 'resize': 'fit'}}}]}"
2021-02-14 18:16:37+00:00,What our favorite #ValentinesDay heart candies should really say❣️ (1/5) https://t.co/WEvj5lrhR6,"{'hashtags': [{'text': 'ValentinesDay', 'indices': [18, 32]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1361015839823044610, 'id_str': '1361015839823044610', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EuNMsgJVIAI3MNw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuNMsgJVIAI3MNw.jpg', 'url': 'https://t.co/WEvj5lrhR6', 'display_url': 'pic.twitter.com/WEvj5lrhR6', 'expanded_url': 'https://twitter.com/disneyplus/status/1361016511188459520/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 960, 'resize': 'fit'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-14 01:24:36+00:00,It's a Halloween Spooktacular 🎃 The sixth episode of @MarvelStudios' #WandaVision is now streaming on #DisneyPlus. https://t.co/JmEW5exdEo,"{'hashtags': [{'text': 'WandaVision', 'indices': [69, 81]}, {'text': 'DisneyPlus', 'indices': [102, 113]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MarvelStudios', 'name': 'Marvel Studios', 'id': 750751206427860992, 'id_str': '750751206427860992', 'indices': [53, 67]}], 'urls': [], 'media': [{'id': 1360761814305267718, 'id_str': '1360761814305267718', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EuJlqRWU4AYpMdk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuJlqRWU4AYpMdk.jpg', 'url': 'https://t.co/JmEW5exdEo', 'display_url': 'pic.twitter.com/JmEW5exdEo', 'expanded_url': 'https://twitter.com/disneyplus/status/1360761828037435393/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}"
2021-02-13 20:47:05+00:00,🎨: Shonté Young Williams (8/8) https://t.co/HL6Pfbh4ZW,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1360691984248176642, 'id_str': '1360691984248176642', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EuImJoHVgAIROmN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuImJoHVgAIROmN.jpg', 'url': 'https://t.co/HL6Pfbh4ZW', 'display_url': 'pic.twitter.com/HL6Pfbh4ZW', 'expanded_url': 'https://twitter.com/disneyplus/status/1360691988916408320/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1500, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-13 20:47:03+00:00,🎨: Stormy Mae Nesbit (7/8) https://t.co/AGvugARPjU,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1360691977981861888, 'id_str': '1360691977981861888', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/EuImJQxVIAAwqdS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuImJQxVIAAwqdS.jpg', 'url': 'https://t.co/AGvugARPjU', 'display_url': 'pic.twitter.com/AGvugARPjU', 'expanded_url': 'https://twitter.com/disneyplus/status/1360691982117425152/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1639, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-13 20:47:02+00:00,🎨: MaryCreaArt (6/8) https://t.co/kXJAQIjzN2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1360691972290224128, 'id_str': '1360691972290224128', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/EuImI7kVoAA5Exg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuImI7kVoAA5Exg.jpg', 'url': 'https://t.co/kXJAQIjzN2', 'display_url': 'pic.twitter.com/kXJAQIjzN2', 'expanded_url': 'https://twitter.com/disneyplus/status/1360691975523995648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1500, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-13 20:47:00+00:00,🎨: Laylie Frazier (5/8) https://t.co/qw63X9LgWR,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1360691965168259072, 'id_str': '1360691965168259072', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/EuImIhCVEAAuxJa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuImIhCVEAAuxJa.jpg', 'url': 'https://t.co/qw63X9LgWR', 'display_url': 'pic.twitter.com/qw63X9LgWR', 'expanded_url': 'https://twitter.com/disneyplus/status/1360691970079821824/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1500, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}}]}"
2021-02-13 20:46:58+00:00,🎨: Shae Anthony (4/8) https://t.co/tvgXohxM7k,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1360691955588497408, 'id_str': '1360691955588497408', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/EuImH9WVgAAX9ki.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuImH9WVgAAX9ki.jpg', 'url': 'https://t.co/tvgXohxM7k', 'display_url': 'pic.twitter.com/tvgXohxM7k', 'expanded_url': 'https://twitter.com/disneyplus/status/1360691960944680960/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-13 20:46:56+00:00,🎨: Colored Afros Art (3/8) https://t.co/UdgY8xp8Gj,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1360691947405336580, 'id_str': '1360691947405336580', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/EuImHe3UYAQ9uKB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuImHe3UYAQ9uKB.jpg', 'url': 'https://t.co/UdgY8xp8Gj', 'display_url': 'pic.twitter.com/UdgY8xp8Gj', 'expanded_url': 'https://twitter.com/disneyplus/status/1360691951633199104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-13 20:46:54+00:00,"🎨: Ashley Price “PinkLoMein"" (2/8) https://t.co/Ydn2PYgA2X","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1360691940073775104, 'id_str': '1360691940073775104', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/EuImHDjVoAA_XDQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuImHDjVoAA_XDQ.jpg', 'url': 'https://t.co/Ydn2PYgA2X', 'display_url': 'pic.twitter.com/Ydn2PYgA2X', 'expanded_url': 'https://twitter.com/disneyplus/status/1360691944532238339/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1440, 'h': 1800, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]}"
2021-02-13 20:46:53+00:00,These artists are impossibly talented. 🤩 Check out some stunning works inspired by Rodgers and Hammerstein’s Cinder… https://t.co/eL2sEKP609,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eL2sEKP609', 'expanded_url': 'https://twitter.com/i/web/status/1360691938068893698', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-13 16:29:15+00:00,"Our #GalentinesDay watchlist is here! Tag a gal pal and get streaming on #DisneyPlus: 

🚀 Hidden Figures
👑 The Prin… https://t.co/5IyqiOrvsx","{'hashtags': [{'text': 'GalentinesDay', 'indices': [4, 18]}, {'text': 'DisneyPlus', 'indices': [73, 84]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5IyqiOrvsx', 'expanded_url': 'https://twitter.com/i/web/status/1360627105353011202', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-13 01:19:48+00:00,"Forever royalty 💙🤍⠀
⠀
Rodgers and Hammerstein’s Cinderella is now streaming on #DisneyPlus! #Cinderella1997 https://t.co/QpWEcbllDE","{'hashtags': [{'text': 'DisneyPlus', 'indices': [79, 90]}, {'text': 'Cinderella1997', 'indices': [92, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1360398094924320770, 'id_str': '1360398094924320770', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/EuEa3BEVEAIEjyM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuEa3BEVEAIEjyM.jpg', 'url': 'https://t.co/QpWEcbllDE', 'display_url': 'pic.twitter.com/QpWEcbllDE', 'expanded_url': 'https://twitter.com/disneyplus/status/1360398234447843332/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1350, 'resize': 'fit'}}}]}"
2021-02-12 21:14:06+00:00,"One week, one mission, one squirrel. Disney's #FloraAndUlysses is streaming February 19, only on #DisneyPlus 🐿 ⚡ 💥 https://t.co/80QrgMy2yP","{'hashtags': [{'text': 'FloraAndUlysses', 'indices': [46, 62]}, {'text': 'DisneyPlus', 'indices': [97, 108]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1358935718693720064, 'id_str': '1358935718693720064', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EtvtksPUUAEpsdY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EtvtksPUUAEpsdY.jpg', 'url': 'https://t.co/80QrgMy2yP', 'display_url': 'pic.twitter.com/80QrgMy2yP', 'expanded_url': 'https://twitter.com/disneyplus/status/1360336400478965764/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 678, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1197, 'resize': 'fit'}, 'large': {'w': 1658, 'h': 1654, 'resize': 'fit'}}, 'source_user_id': 36947388, 'source_user_id_str': '36947388'}]}"
2021-02-12 17:00:00+00:00,The cast of Rodgers and Hammerstein’s Cinderella is welcoming you to the ball. Start streaming the 1997 musical cla… https://t.co/iSLyHkyFp6,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iSLyHkyFp6', 'expanded_url': 'https://twitter.com/i/web/status/1360272456511021056', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-12 15:00:02+00:00,"Don't miss the must-see sixth episode of @MarvelStudios' #WandaVision, now streaming on #DisneyPlus. https://t.co/6l2dudYaBF","{'hashtags': [{'text': 'WandaVision', 'indices': [57, 69]}, {'text': 'DisneyPlus', 'indices': [88, 99]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MarvelStudios', 'name': 'Marvel Studios', 'id': 750751206427860992, 'id_str': '750751206427860992', 'indices': [41, 55]}], 'urls': [], 'media': [{'id': 1360033336995966976, 'id_str': '1360033336995966976', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/media/Et_Q-t7UYAERmra.png', 'media_url_https': 'https://pbs.twimg.com/media/Et_Q-t7UYAERmra.png', 'url': 'https://t.co/6l2dudYaBF', 'display_url': 'pic.twitter.com/6l2dudYaBF', 'expanded_url': 'https://twitter.com/disneyplus/status/1360242263926792196/video/1', 'type': 'photo', 'sizes': {'small': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 600, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_user_id': 1162472272214581250, 'source_user_id_str': '1162472272214581250'}]}"
2021-02-12 14:00:03+00:00,"It’s possible... we won’t be leaving our couch this weekend. ✨🛋 Rodgers &amp; Hammerstein’s Cinderella, episode 6 of… https://t.co/WyT2kgCior","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WyT2kgCior', 'expanded_url': 'https://twitter.com/i/web/status/1360227170547867656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [118, 141]}]}"
2021-02-11 21:20:38+00:00,"We’re counting down to midnight 🕛 Are you?! Tomorrow, Rodgers and Hammerstein’s Cinderella arrives to #DisneyPlus!… https://t.co/41bVJ8wM5U","{'hashtags': [{'text': 'DisneyPlus', 'indices': [102, 113]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/41bVJ8wM5U', 'expanded_url': 'https://twitter.com/i/web/status/1359975656772096001', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
2021-02-11 19:21:19+00:00,@andrewbfeldman 🤩🤩,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'andrewbfeldman', 'name': 'Andrew Barth Feldman', 'id': 2696077936, 'id_str': '2696077936', 'indices': [0, 15]}], 'urls': []}"
2021-02-11 18:59:10+00:00,@billboard 👏👏👏,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'billboard', 'name': 'billboard', 'id': 9695312, 'id_str': '9695312', 'indices': [0, 10]}], 'urls': []}"
2021-02-11 16:52:48+00:00,@decider Considered us ✨inspired✨,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'decider', 'name': 'Decider', 'id': 2479845637, 'id_str': '2479845637', 'indices': [0, 8]}], 'urls': []}"
2021-02-11 16:20:20+00:00,@EW @RHCinderella @4everBrandy @WhoopiGoldberg @OfficialBPeters @JasonAlexander We're ready for midnight! #Cinderella1997,"{'hashtags': [{'text': 'Cinderella1997', 'indices': [106, 121]}], 'symbols': [], 'user_mentions': [{'screen_name': 'EW', 'name': 'Entertainment Weekly', 'id': 16312576, 'id_str': '16312576', 'indices': [0, 3]}, {'screen_name': 'RHCinderella', 'name': ""Rodgers & Hammerstein's CINDERELLA"", 'id': 309930569, 'id_str': '309930569', 'indices': [4, 17]}, {'screen_name': '4everBrandy', 'name': 'b r a n d y', 'id': 27406401, 'id_str': '27406401', 'indices': [18, 30]}, {'screen_name': 'WhoopiGoldberg', 'name': 'Whoopi Goldberg', 'id': 284602545, 'id_str': '284602545', 'indices': [31, 46]}, {'screen_name': 'OfficialBPeters', 'name': 'Bernadette Peters', 'id': 190371305, 'id_str': '190371305', 'indices': [47, 63]}, {'screen_name': 'JasonAlexander', 'name': 'Jason Alexander', 'id': 9068432, 'id_str': '9068432', 'indices': [64, 79]}], 'urls': []}"
2021-02-11 14:00:02+00:00,Stay tuned to @MarvelStudios' #WandaVision 📺 Catch up on the first five episodes before a new episode starts stream… https://t.co/1cT8SThgEi,"{'hashtags': [{'text': 'WandaVision', 'indices': [30, 42]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MarvelStudios', 'name': 'Marvel Studios', 'id': 750751206427860992, 'id_str': '750751206427860992', 'indices': [14, 28]}], 'urls': [{'url': 'https://t.co/1cT8SThgEi', 'expanded_url': 'https://twitter.com/i/web/status/1359864776726253576', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-10 19:00:02+00:00,#HSMTMTS Season 1 finale still living in your head rent free? 💭 You better take this video call to uncover the tea… https://t.co/72hIBFo0L5,"{'hashtags': [{'text': 'HSMTMTS', 'indices': [0, 8]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/72hIBFo0L5', 'expanded_url': 'https://twitter.com/i/web/status/1359577885753761792', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
2021-02-10 18:59:46+00:00,@Marvel 🙌🙌🙌,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Marvel', 'name': 'Marvel Entertainment', 'id': 15687962, 'id_str': '15687962', 'indices': [0, 7]}], 'urls': []}"
2021-02-10 17:02:37+00:00,"Rodgers and Hammerstein's Cinderella is streaming this Friday, February 12. #Cinderella1997","{'hashtags': [{'text': 'Cinderella1997', 'indices': [76, 91]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
2021-02-10 17:00:02+00:00,We love love. Who are your favorite #DisneyPlus couples and ships this #ValentinesDay season? https://t.co/ZMnDZSHxGt,"{'hashtags': [{'text': 'DisneyPlus', 'indices': [36, 47]}, {'text': 'ValentinesDay', 'indices': [71, 85]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1359539634515021826, 'id_str': '1359539634515021826', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/Et4PGouUUAAK_Bl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Et4PGouUUAAK_Bl.jpg', 'url': 'https://t.co/ZMnDZSHxGt', 'display_url': 'pic.twitter.com/ZMnDZSHxGt', 'expanded_url': 'https://twitter.com/disneyplus/status/1359547688497332226/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1196, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1854, 'h': 1860, 'resize': 'fit'}, 'small': {'w': 678, 'h': 680, 'resize': 'fit'}}}]}"
2021-02-10 00:00:09+00:00,Special message from Brandy! 💙 this tweet to be reminded when Rodgers and Hammerstein’s Cinderella makes its royal… https://t.co/r9ANRLrdjY,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/r9ANRLrdjY', 'expanded_url': 'https://twitter.com/i/web/status/1359291024192008193', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
2021-02-09 21:08:33+00:00,Raya is Kumandra’s last hope to unite its kingdoms. Order Disney’s Raya and the Last Dragon on #DisneyPlus with Pre… https://t.co/vQfukfEkhd,"{'hashtags': [{'text': 'DisneyPlus', 'indices': [95, 106]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vQfukfEkhd', 'expanded_url': 'https://twitter.com/i/web/status/1359247839918923778', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
