created_at,text,entities
2021-02-19 04:12:51+00:00,@Rdgdsss Cuba try Money Heist! https://t.co/J8p3D3nu2D,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rdgdsss', 'name': '🤖', 'id': 3253511630, 'id_str': '3253511630', 'indices': [0, 8]}], 'urls': [], 'media': [{'id': 1362616102572806150, 'id_str': '1362616102572806150', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Euj8IDcUUAY1cFC.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Euj8IDcUUAY1cFC.jpg', 'url': 'https://t.co/J8p3D3nu2D', 'display_url': 'pic.twitter.com/J8p3D3nu2D', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362616111867387906/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 220, 'h': 124, 'resize': 'fit'}, 'small': {'w': 220, 'h': 124, 'resize': 'fit'}, 'large': {'w': 220, 'h': 124, 'resize': 'fit'}, 'thumb': {'w': 124, 'h': 124, 'resize': 'crop'}}}]}"
2021-02-19 04:12:03+00:00,"@eyzzahrahim Dua-dua pun best!

Cuba tengok Dash &amp; Lily!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'eyzzahrahim', 'name': 'eyzzah', 'id': 1293756073971609600, 'id_str': '1293756073971609600', 'indices': [0, 12]}], 'urls': []}"
2021-02-19 04:10:32+00:00,@anisatikus Cuba try Another Life!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anisatikus', 'name': 'peepeepoopoo', 'id': 903977337233989632, 'id_str': '903977337233989632', 'indices': [0, 11]}], 'urls': []}"
2021-02-19 04:09:51+00:00,"@hafizmahmod_ Otis dan Eric memang #friendshipgoals 

Hafiz dah tengok Never Have I Ever? https://t.co/5qTigmnfi3","{'hashtags': [{'text': 'friendshipgoals', 'indices': [35, 51]}], 'symbols': [], 'user_mentions': [{'screen_name': 'hafizmahmod_', 'name': 'hfzmhmd', 'id': 210742256, 'id_str': '210742256', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 1362615347564531712, 'id_str': '1362615347564531712', 'indices': [90, 113], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Euj7cG0UUAAQ_2o.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Euj7cG0UUAAQ_2o.jpg', 'url': 'https://t.co/5qTigmnfi3', 'display_url': 'pic.twitter.com/5qTigmnfi3', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362615355860951048/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 498, 'h': 298, 'resize': 'fit'}, 'small': {'w': 498, 'h': 298, 'resize': 'fit'}, 'medium': {'w': 498, 'h': 298, 'resize': 'fit'}}}]}"
2021-02-19 04:00:00+00:00,"Tak tahu nak menonton apa hujung minggu ini? Reply dengan satu rekomendasi untuk Min, dan Min akan balas dengan rekomendasi untuk anda 😊","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
2021-02-19 03:43:33+00:00,@my_surah Our pleasure ❤️,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'my_surah', 'name': 'Honey My', 'id': 315078153, 'id_str': '315078153', 'indices': [0, 9]}], 'urls': []}"
2021-02-19 03:01:53+00:00,[4/4] https://t.co/fyIlVq1or9,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362594924307255296, 'id_str': '1362594924307255296', 'indices': [6, 29], 'media_url': 'http://pbs.twimg.com/media/Eujo3UQVkAASqas.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eujo3UQVkAASqas.jpg', 'url': 'https://t.co/fyIlVq1or9', 'display_url': 'pic.twitter.com/fyIlVq1or9', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362598250176413696/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}"
2021-02-19 03:01:51+00:00,[3/4] https://t.co/juIz1uY6tH,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362594835044073476, 'id_str': '1362594835044073476', 'indices': [6, 29], 'media_url': 'http://pbs.twimg.com/media/EujoyHuVgAQHm0z.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EujoyHuVgAQHm0z.jpg', 'url': 'https://t.co/juIz1uY6tH', 'display_url': 'pic.twitter.com/juIz1uY6tH', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362598243763331074/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}"
2021-02-19 03:01:50+00:00,[2/4] https://t.co/1WhVbFyhdM,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362594754916085760, 'id_str': '1362594754916085760', 'indices': [6, 29], 'media_url': 'http://pbs.twimg.com/media/EujotdOVcAA41kQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EujotdOVcAA41kQ.jpg', 'url': 'https://t.co/1WhVbFyhdM', 'display_url': 'pic.twitter.com/1WhVbFyhdM', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362598237316636672/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}"
2021-02-19 03:01:48+00:00,"Do you hear that ma?? Admin is happily single!!

[THREAD 1/4] https://t.co/HibaJYtJY6","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362594726780620803, 'id_str': '1362594726780620803', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1362594726780620803/pu/img/jzOL-pZ70V0g5-V8.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1362594726780620803/pu/img/jzOL-pZ70V0g5-V8.jpg', 'url': 'https://t.co/HibaJYtJY6', 'display_url': 'pic.twitter.com/HibaJYtJY6', 'expanded_url': 'https://twitter.com/NetflixMY/status/1362598230807048192/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}"
